album_name,track_title,track_n,lyric,line
midnights,lavendar haze,1,Meet me at midnight,1
midnights,lavendar haze,1,Staring at the ceiling with you,2
midnights,lavendar haze,1,"Oh, you don't ever say too much",3
midnights,lavendar haze,1,And you don't really read into,4
midnights,lavendar haze,1,My melancholia,5
midnights,lavendar haze,1,"I been under scrutiny (Yeah, oh, yeah)",6
midnights,lavendar haze,1,"You handle it beautifully (Yeah, oh, yeah)",7
midnights,lavendar haze,1,"All this shit is new to me (Yeah, oh, yeah)",8
midnights,lavendar haze,1,I feel the lavender haze creeping up on me,9
midnights,lavendar haze,1,Surreal,10
midnights,lavendar haze,1,I'm damned if I do give a damn what people say,11
midnights,lavendar haze,1,No deal,12
midnights,lavendar haze,1,The 1950s shit they want from me,13
midnights,lavendar haze,1,I just wanna stay in that lavender haze,14
midnights,lavendar haze,1,All they keep asking me (All they keep asking me),15
midnights,lavendar haze,1,Is if I'm gonna be your bride,16
midnights,lavendar haze,1,The only kinda girl they see (Only kinda girl they see),17
midnights,lavendar haze,1,Is a one-night or a wife,18
midnights,lavendar haze,1,"I find it dizzying (Yeah, oh, yeah)",19
midnights,lavendar haze,1,"They're bringing up my history (Yeah, oh, yeah)",20
midnights,lavendar haze,1,"But you weren't even listening (Yeah, oh, yeah)",21
midnights,lavendar haze,1,I feel the lavender haze creepin' up on me,22
midnights,lavendar haze,1,Surreal,23
midnights,lavendar haze,1,I'm damned if I do give a damn what people say,24
midnights,lavendar haze,1,No deal,25
midnights,lavendar haze,1,The 1950s shit they want from me,26
midnights,lavendar haze,1,I just wanna stay in that lavender haze,27
midnights,lavendar haze,1,That lavender haze,28
midnights,lavendar haze,1,Talk your talk and go viral,29
midnights,lavendar haze,1,I just need this love spiral,30
midnights,lavendar haze,1,Get it off your chest,31
midnights,lavendar haze,1,Get it off my desk (Get it off my desk),32
midnights,lavendar haze,1,Talk your talk and go viral,33
midnights,lavendar haze,1,I just need this love spiral,34
midnights,lavendar haze,1,Get it off your chest,35
midnights,lavendar haze,1,Get it off my desk,36
midnights,lavendar haze,1,"I feel (I feel), the lavender haze creeping up on me",37
midnights,lavendar haze,1,Surreal,38
midnights,lavendar haze,1,I'm damned if I do give a damn what people say,39
midnights,lavendar haze,1,No deal (No deal),40
midnights,lavendar haze,1,The 1950s shit they want from me,41
midnights,lavendar haze,1,I just wanna stay in that lavender haze,42
midnights,lavendar haze,1,Get it off your chest,43
midnights,lavendar haze,1,Get it off my desk,44
midnights,lavendar haze,1,That lavender haze,45
midnights,lavendar haze,1,I just wanna stay,46
midnights,lavendar haze,1,I just wanna stay in that lavender haze,47
midnights,maroon,2,When the morning came,1
midnights,maroon,2,We were cleaning incense off your vinyl shelf,2
midnights,maroon,2,Cause we lost track of time again,3
midnights,maroon,2,Laughing with my feet in your lap,4
midnights,maroon,2,Like you were my closest friend,5
midnights,maroon,2,"How'd we end up on the floor, anyway? you say",6
midnights,maroon,2,"Your roommate's cheap-ass screw-top rosé, that's how",7
midnights,maroon,2,I see you every day now,8
midnights,maroon,2,And I chose you,9
midnights,maroon,2,The one I was dancing with,10
midnights,maroon,2,"In New York, no shoes",11
midnights,maroon,2,Looked up at the sky and it was,12
midnights,maroon,2,The burgundy on my t-shirt,13
midnights,maroon,2,When you splashed your wine into me,14
midnights,maroon,2,And how the blood rushed into my cheeks,15
midnights,maroon,2,"So scarlet, it was",16
midnights,maroon,2,The mark thеy saw on my collarbone,17
midnights,maroon,2,The rust that grew bеtween telephones,18
midnights,maroon,2,The lips I used to call home,19
midnights,maroon,2,"So scarlet, it was maroon",20
midnights,maroon,2,When the silence came,21
midnights,maroon,2,"We were shaking, blind and hazy",22
midnights,maroon,2,How the hell did we lose sight of us again?,23
midnights,maroon,2,Sobbing with your head in your hands,24
midnights,maroon,2,Ain't that the way shit always ends?,25
midnights,maroon,2,You were standing hollow-eyed in the hallway,26
midnights,maroon,2,"Carnations you had thought were roses, that's us",27
midnights,maroon,2,"I feel you, no matter what",28
midnights,maroon,2,The rubies that I gave up,29
midnights,maroon,2,And I lost you,30
midnights,maroon,2,The one I was dancing with,31
midnights,maroon,2,"In New York, no shoes",32
midnights,maroon,2,Looked up at the sky and it was (Maroon),33
midnights,maroon,2,The burgundy on my t-shirt,34
midnights,maroon,2,When you splashed your wine into me,35
midnights,maroon,2,And how the blood rushed into my cheeks,36
midnights,maroon,2,"So scarlet, it was (Maroon)",37
midnights,maroon,2,The mark they saw on my collarbone,38
midnights,maroon,2,The rust that grew between telephones,39
midnights,maroon,2,The lips I used to call home,40
midnights,maroon,2,"So scarlet, it was maroon",41
midnights,maroon,2,And I wake with your memory over me,42
midnights,maroon,2,"That's a real fucking legacy, legacy (It was maroon)",43
midnights,maroon,2,And I wake with your memory over me,44
midnights,maroon,2,That's a real fucking legacy to leave,45
midnights,maroon,2,The burgundy on my t-shirt,46
midnights,maroon,2,When you splashed your wine into me,47
midnights,maroon,2,And how the blood rushed into my cheeks,48
midnights,maroon,2,"So scarlet, it was maroon",49
midnights,maroon,2,The mark they saw on my collarbone,50
midnights,maroon,2,The rust that grew between telephones,51
midnights,maroon,2,The lips I used to call home,52
midnights,maroon,2,"So scarlet, it was maroon",53
midnights,maroon,2,It was maroon,54
midnights,maroon,2,It was maroon,55
midnights,anti hero,3,"I have this thing where I get older, but just never wiser",1
midnights,anti hero,3,Midnights become my afternoons,2
midnights,anti hero,3,"When my depression works the graveyard shift, all of the peopleI've ghosted stand there in the room",3
midnights,anti hero,3,I should not be left to my own devices,4
midnights,anti hero,3,They come with prices and vices,5
midnights,anti hero,3,I end up in crisis,6
midnights,anti hero,3,(Tale as old as time),7
midnights,anti hero,3,I wake up screaming from dreaming,8
midnights,anti hero,3,"One day, I'll watch as you're leaving",9
midnights,anti hero,3,Cause you got tired of my scheming,10
midnights,anti hero,3,(For the last time),11
midnights,anti hero,3,"It's me, hi",12
midnights,anti hero,3,"I'm the problem, it's me",13
midnights,anti hero,3,"At teatime, everybody agrees",14
midnights,anti hero,3,"I'll stare directly at the sun, but never in the mirror",15
midnights,anti hero,3,It must be exhausting always rooting for the anti-hero,16
midnights,anti hero,3,"Sometimes, I feel like everybody is a sexy baby",17
midnights,anti hero,3,And I'm a monster on the hill,18
midnights,anti hero,3,"Too big to hang out, slowly lurching toward your favorite city",19
midnights,anti hero,3,"Pierced through the heart, but never killed",20
midnights,anti hero,3,Did you hear my covert narcissism I disguise as altruism,21
midnights,anti hero,3,Like some kind of congressman?,22
midnights,anti hero,3,(A tale as old as time),23
midnights,anti hero,3,I wake up screaming from dreaming,24
midnights,anti hero,3,"One day, I'll watch as you're leaving",25
midnights,anti hero,3,And life will lose all its meaning,26
midnights,anti hero,3,(For the last time),27
midnights,anti hero,3,"It's me, hi",28
midnights,anti hero,3,"I'm the problem, it's me (I'm the problem, it's me)",29
midnights,anti hero,3,"At teatime, everybody agrees",30
midnights,anti hero,3,"I'll stare directly at the sun, but never in the mirror",31
midnights,anti hero,3,It must be exhausting always rooting for the anti-hero,32
midnights,anti hero,3,I have this dream my daughter-in-law kills me for the money,33
midnights,anti hero,3,She thinks I left them in the will,34
midnights,anti hero,3,The family gathers 'round and reads it,35
midnights,anti hero,3,And then someone screams out,36
midnights,anti hero,3,She's laughing up at us from hell,37
midnights,anti hero,3,"It's me, hi",38
midnights,anti hero,3,"I'm the problem, it's me",39
midnights,anti hero,3,"It's me, hi",40
midnights,anti hero,3,"I'm the problem, it's me",41
midnights,anti hero,3,"It's me, hi",42
midnights,anti hero,3,"Everybody agrees, everybody agrees",43
midnights,anti hero,3,"It's me, hi (Hi)",44
midnights,anti hero,3,"I'm the problem, it's me (I'm the problem, it's me)",45
midnights,anti hero,3,"At teatime (Teatime), everybody agrees (Everybody agrees)",46
midnights,anti hero,3,"I'll stare directly at the sun, but never in the mirror",47
midnights,anti hero,3,It must be exhausting always rooting for the anti-hero,48
midnights,snow on the beach,4,"One night, a few moons ago",1
midnights,snow on the beach,4,I saw flecks of what could've been lights,2
midnights,snow on the beach,4,But it might just have been you,3
midnights,snow on the beach,4,Passing by unbeknownst to me,4
midnights,snow on the beach,4,Life is emotionally abusive,5
midnights,snow on the beach,4,And time can't stop me quite like you did,6
midnights,snow on the beach,4,"And my flight was awful, thanks for asking",7
midnights,snow on the beach,4,"I'm unglued, thanks to you",8
midnights,snow on the beach,4,And it's like snow at the beach,9
midnights,snow on the beach,4,"Weird, but fucking beautiful",10
midnights,snow on the beach,4,Flying in a dream,11
midnights,snow on the beach,4,Stars by the pocketful,12
midnights,snow on the beach,4,You wanting me,13
midnights,snow on the beach,4,Tonight feels impossible,14
midnights,snow on the beach,4,But it's coming down,15
midnights,snow on the beach,4,"No sound, it's all around",16
midnights,snow on the beach,4,Like snow on the beach,17
midnights,snow on the beach,4,Like snow on the beach,18
midnights,snow on the beach,4,Like snow on the beach,19
midnights,snow on the beach,4,"Like snow, ah",20
midnights,snow on the beach,4,This scene feels like what I once saw on a screen,21
midnights,snow on the beach,4,"I searched ""aurora borealis green""",22
midnights,snow on the beach,4,I've never seen someone lit from within,23
midnights,snow on the beach,4,Blurring out my periphery,24
midnights,snow on the beach,4,My smile is like I won a contest,25
midnights,snow on the beach,4,And to hide that would be so dishonest,26
midnights,snow on the beach,4,And it's fine to fake it 'til you make it,27
midnights,snow on the beach,4,"Til you do, 'til it's true",28
midnights,snow on the beach,4,Now it's like snow at the beach,29
midnights,snow on the beach,4,"Weird, but fucking beautiful",30
midnights,snow on the beach,4,Flying in a dream,31
midnights,snow on the beach,4,Stars by the pocketful,32
midnights,snow on the beach,4,You wanting me,33
midnights,snow on the beach,4,Tonight feels impossible,34
midnights,snow on the beach,4,But it's coming down,35
midnights,snow on the beach,4,"No sound, it's all around",36
midnights,snow on the beach,4,Like snow on the beach,37
midnights,snow on the beach,4,Like snow on the beach,38
midnights,snow on the beach,4,Like snow on the beach,39
midnights,snow on the beach,4,"Like snow, ah",40
midnights,snow on the beach,4,"I can't speak, afraid to jinx it",41
midnights,snow on the beach,4,I don't even dare to wish it,42
midnights,snow on the beach,4,But your eyes are flying saucers from another planet,43
midnights,snow on the beach,4,Now I'm all for you like Janet,44
midnights,snow on the beach,4,Can this be a real thing? Can it?,45
midnights,snow on the beach,4,Are we falling like snow at the beach? (Snow at the beach),46
midnights,snow on the beach,4,"Weird, but fucking beautiful",47
midnights,snow on the beach,4,Flying in a dream (Flying in a dream),48
midnights,snow on the beach,4,Stars by the pocketful,49
midnights,snow on the beach,4,You wanting me (You wanting me),50
midnights,snow on the beach,4,Tonight feels impossible,51
midnights,snow on the beach,4,But it's coming down,52
midnights,snow on the beach,4,"No sound, it's all around",53
midnights,snow on the beach,4,Like snow on the beach (Snow on the beach),54
midnights,snow on the beach,4,Like snow on the beach (Snow on the beach),55
midnights,snow on the beach,4,Like snow on the beach (Snow on the beach),56
midnights,snow on the beach,4,"Like snow, ah",57
midnights,snow on the beach,4,It's coming down,58
midnights,snow on the beach,4,"No sound, it's all around",59
midnights,snow on the beach,4,Like snow on the beach,60
midnights,snow on the beach,4,"(It's coming down, it's coming down)",61
midnights,snow on the beach,4,"(It's coming down, it's coming down)",62
midnights,snow on the beach,4,Like snow on the beach,63
midnights,snow on the beach,4,"(It's coming down, it's coming down)",64
midnights,snow on the beach,4,"(It's coming down, it's coming down)",65
midnights,snow on the beach,4,"(It's coming down, it's coming down)",66
midnights,snow on the beach,4,"(It's coming down, it's coming down)",67
midnights,snow on the beach,4,"(It's coming down, it's coming down)",68
midnights,snow on the beach,4,"(It's coming down, it's coming down)",69
midnights,youre on your own kid,5,"Summer went away, still, the yearning stays",1
midnights,youre on your own kid,5,I play it cool with the best of them,2
midnights,youre on your own kid,5,"I wait patiently, he's gonna notice me",3
midnights,youre on your own kid,5,"It's okay, we're the best of friends",4
midnights,youre on your own kid,5,Anyway,5
midnights,youre on your own kid,5,"I hear it in your voice, you're smoking with your boys",6
midnights,youre on your own kid,5,I touch my phone as if it's your face,7
midnights,youre on your own kid,5,"I didn't choose this town, I dream of getting out",8
midnights,youre on your own kid,5,There's just one who could make me stay,9
midnights,youre on your own kid,5,All my days,10
midnights,youre on your own kid,5,From sprinkler splashes to fireplace ashes,11
midnights,youre on your own kid,5,I waited ages to see you there,12
midnights,youre on your own kid,5,I search the party of better bodies,13
midnights,youre on your own kid,5,Just to learn that you never cared,14
midnights,youre on your own kid,5,"You're on your own, kid",15
midnights,youre on your own kid,5,You always have been,16
midnights,youre on your own kid,5,"I see the great escape, so long, Daisy May",17
midnights,youre on your own kid,5,"I picked the petals, he loves me not",18
midnights,youre on your own kid,5,"Something different bloomed, writing in my room",19
midnights,youre on your own kid,5,I play my songs in the parking lot,20
midnights,youre on your own kid,5,I'll run away,21
midnights,youre on your own kid,5,From sprinkler splashes to fireplace ashes,22
midnights,youre on your own kid,5,I called a taxi to take me there,23
midnights,youre on your own kid,5,I search the party of better bodies,24
midnights,youre on your own kid,5,Just to learn that my dreams aren't rare,25
midnights,youre on your own kid,5,"You're on your own, kid",26
midnights,youre on your own kid,5,You always have been,27
midnights,youre on your own kid,5,From sprinkler splashes to fireplace ashes,28
midnights,youre on your own kid,5,"I gave my blood, sweat, and tears for this",29
midnights,youre on your own kid,5,I hosted parties and starved my body,30
midnights,youre on your own kid,5,Like I'd be saved by a perfect kiss,31
midnights,youre on your own kid,5,"The jokes weren't funny, I took the money",32
midnights,youre on your own kid,5,My friends from home don't know what to say,33
midnights,youre on your own kid,5,I looked around in a blood-soaked gown,34
midnights,youre on your own kid,5,And I saw something they can't take away,35
midnights,youre on your own kid,5,Cause there were pages turned with the bridges burned,36
midnights,youre on your own kid,5,Everything you lose is a step you take,37
midnights,youre on your own kid,5,"So, make the friendship bracelets, take the moment and taste it",38
midnights,youre on your own kid,5,You've got no reason to be afraid,39
midnights,youre on your own kid,5,"You're on your own, kid",40
midnights,youre on your own kid,5,"Yeah, you can face this",41
midnights,youre on your own kid,5,"You're on your own, kid",42
midnights,youre on your own kid,5,You always have been,43
midnights,rain,6,Rain,1
midnights,rain,6,"He wanted it comfortable, I wanted that pain",2
midnights,rain,6,"He wanted a bride, I was making my own name",3
midnights,rain,6,"Chasing that fame, he stayed the same",4
midnights,rain,6,All of me changed like midnight,5
midnights,rain,6,My town was a wasteland,6
midnights,rain,6,"Full of cages, full of fences",7
midnights,rain,6,Pageant queens and big pretenders,8
midnights,rain,6,"But for some, it was paradise",9
midnights,rain,6,My boy was a montage,10
midnights,rain,6,"A slow-motion, love potion",11
midnights,rain,6,Jumping off things in the ocean,12
midnights,rain,6,I broke his heart 'cause he was nice,13
midnights,rain,6,"He was sunshine, I was midnight rain",14
midnights,rain,6,"He wanted it comfortable, I wanted that pain",15
midnights,rain,6,"He wanted a bride, I was making my own name",16
midnights,rain,6,"Chasing that fame, he stayed the same",17
midnights,rain,6,All of me changed like midnight,18
midnights,rain,6,It came like a postcard,19
midnights,rain,6,Picture perfect shiny family,20
midnights,rain,6,Holiday peppermint candy,21
midnights,rain,6,"But for him, it's every day",22
midnights,rain,6,So I peered through a window,23
midnights,rain,6,"A deep portal, time travel",24
midnights,rain,6,All the love we unravel,25
midnights,rain,6,And the life I gave away,26
midnights,rain,6,"Cause he was sunshine, I was midnight rain",27
midnights,rain,6,"He wanted it comfortable, I wanted that pain",28
midnights,rain,6,"He wanted a bride, I was making my own name",29
midnights,rain,6,"Chasing that fame, he stayed the same",30
midnights,rain,6,All of me changed like midnight rain,31
midnights,rain,6,"He wanted it comfortable, I wanted that pain",32
midnights,rain,6,"He wanted a bride, I was making my own name",33
midnights,rain,6,"Chasing that fame, he stayed the same",34
midnights,rain,6,All of me changed like midnight,35
midnights,rain,6,I guess sometimes we all get,36
midnights,rain,6,"Just what we wanted, just what we wanted",37
midnights,rain,6,And he never thinks of me,38
midnights,rain,6,Except for when I'm on TV,39
midnights,rain,6,I guess sometimes we all get,40
midnights,rain,6,"Some kind of haunted, some kind of haunted",41
midnights,rain,6,And I never think of him,42
midnights,rain,6,Except on midnights like this,43
midnights,rain,6,"(Midnights like this, midnights like this)",44
midnights,question,7,I remember,1
midnights,question,7,"Good girl, sad boy",2
midnights,question,7,"Big city, wrong choices",3
midnights,question,7,We had one thing goin' on,4
midnights,question,7,I swear that it was somethin',5
midnights,question,7,Cause I don't remember who I was,6
midnights,question,7,Before you painted all my nights,7
midnights,question,7,A color I've searched for since,8
midnights,question,7,But one thing after another,9
midnights,question,7,"Fuckin' situations, circumstances",10
midnights,question,7,Miscommunications and I,11
midnights,question,7,"Have to say, by the way",12
midnights,question,7,I just may like some explanations,13
midnights,question,7,Can I ask you a question?,14
midnights,question,7,Did you ever have someone kiss you in a crowded room,15
midnights,question,7,And every single one of your friends was makin' fun of you,16
midnights,question,7,"But fifteen seconds later, thеy were clappin' too?",17
midnights,question,7,Then what did you do?,18
midnights,question,7,Did you lеave her house in the middle of the night? Oh,19
midnights,question,7,"Did you wish you'd put up more of a fight, oh",20
midnights,question,7,When she said it was too much?,21
midnights,question,7,Do you wish you could still touch her?,22
midnights,question,7,It's just a question,23
midnights,question,7,"Half-moon eyes, bad surprise",24
midnights,question,7,Did you realize out of time?,25
midnights,question,7,She was on your mind with some dickhead guy,26
midnights,question,7,That you saw that night,27
midnights,question,7,But you were on somethin',28
midnights,question,7,It was one drink after another,29
midnights,question,7,Fuckin' politics and gender roles,30
midnights,question,7,And you're not sure and I don't know,31
midnights,question,7,Got swept away in the grey,32
midnights,question,7,I just may like to have a conversation,33
midnights,question,7,Can I ask you a question?,34
midnights,question,7,Did you ever have someone kiss you in a crowded room,35
midnights,question,7,And every single one of your friends was makin' fun of you,36
midnights,question,7,"But fifteen seconds later, they were clappin' too?",37
midnights,question,7,Then what did you do?,38
midnights,question,7,Did you leave her house in the middle of the night? Oh,39
midnights,question,7,"Did you wish you'd put up more of a fight, oh",40
midnights,question,7,When she said it was too much?,41
midnights,question,7,Do you wish you could still touch her?,42
midnights,question,7,It's just a question,43
midnights,question,7,Does it feel like everything's just like,44
midnights,question,7,Second best after that meteor strike?,45
midnights,question,7,And what's that that I heard? That you're still with her?,46
midnights,question,7,"That's nice, I'm sure that's what's suitable",47
midnights,question,7,"And right, but tonight",48
midnights,question,7,Can I ask you a question? (Can I ask you a question?),49
midnights,question,7,Did you ever have someone kiss you in a crowded room (In a crowded room),50
midnights,question,7,And every single one of your friends was makin' fun of you (Makin' fun of you),51
midnights,question,7,"But fifteen seconds later, they were clappin' too?",52
midnights,question,7,Then what did you do? (Do),53
midnights,question,7,Did you leave her house in the middle of the night? Oh,54
midnights,question,7,"Did you wish you'd put up more of a fight, oh (More of a fight)",55
midnights,question,7,When she said it was too much?,56
midnights,question,7,Do you wish you could still touch her?,57
midnights,question,7,It's just a question,58
midnights,vigilante shit,8,"Draw the cat eye, sharp enough to kill a man",1
midnights,vigilante shit,8,"You did some bad things, but I'm the worst of them",2
midnights,vigilante shit,8,Sometimes I wonder which one'll be your last lie,3
midnights,vigilante shit,8,They say looks can kill and I might try,4
midnights,vigilante shit,8,I don't dress for women,5
midnights,vigilante shit,8,I don't dress for men,6
midnights,vigilante shit,8,Lately I've been dressin' for revenge,7
midnights,vigilante shit,8,"I don't start shit, but I can tell you how it ends",8
midnights,vigilante shit,8,"Don't get sad, get even",9
midnights,vigilante shit,8,So on the weekends,10
midnights,vigilante shit,8,I don't dress for friends,11
midnights,vigilante shit,8,Lately I've been dressin' for revenge,12
midnights,vigilante shit,8,"She needed cold hard proof, so I gave her some",13
midnights,vigilante shit,8,"She had the envelope, where you think she got it from?",14
midnights,vigilante shit,8,"Now she gets the house, gets the kids, gets the pride",15
midnights,vigilante shit,8,Picture me thick as thieves with your ex-wife,16
midnights,vigilante shit,8,And she looks so pretty,17
midnights,vigilante shit,8,Drivin' in your Benz,18
midnights,vigilante shit,8,Lately she's been dressin' for revenge,19
midnights,vigilante shit,8,"She don't start shit, but she can tell you how it ends",20
midnights,vigilante shit,8,"Don't get sad, get even",21
midnights,vigilante shit,8,So on the weekends,22
midnights,vigilante shit,8,She don't dress for friends,23
midnights,vigilante shit,8,Lately she's been dressing for revenge,24
midnights,vigilante shit,8,Ladies always rise above,25
midnights,vigilante shit,8,Ladies know what people want,26
midnights,vigilante shit,8,Someone sweet and kind and fun,27
midnights,vigilante shit,8,The lady simply had enough,28
midnights,vigilante shit,8,"Well, he was doin' lines and crossin' all of mine",29
midnights,vigilante shit,8,Someone told his white collar crimes to the FBI,30
midnights,vigilante shit,8,And I don't dress for villains,31
midnights,vigilante shit,8,Or for innocents,32
midnights,vigilante shit,8,On my vigilante shit again,33
midnights,vigilante shit,8,"I don't start shit, but I can tell you how it ends",34
midnights,vigilante shit,8,"Don't get sad, get even",35
midnights,vigilante shit,8,So on the weekends,36
midnights,vigilante shit,8,I don't dress for friends,37
midnights,vigilante shit,8,Lately I've been dressin' for revenge,38
midnights,bejeweled,9,"Baby love, I think I've been a little too kind",1
midnights,bejeweled,9,Didn't notice you walkin' all over my peace of mind,2
midnights,bejeweled,9,In the shoes I gave you as a present,3
midnights,bejeweled,9,Puttin' someone first only works when you're in their top five,4
midnights,bejeweled,9,"And by the way, I'm goin' out tonight",5
midnights,bejeweled,9,Best believe I'm still bejeweled,6
midnights,bejeweled,9,When I walk in the room,7
midnights,bejeweled,9,I can still make the whole place shimmer,8
midnights,bejeweled,9,And when I meet the band,9
midnights,bejeweled,9,"They ask, ""Do you have a man?""",10
midnights,bejeweled,9,"I could still say, ""I don't remember""",11
midnights,bejeweled,9,Familiarity breeds contempt,12
midnights,bejeweled,9,So put mе in the basement,13
midnights,bejeweled,9,Whеn I want the penthouse of your heart,14
midnights,bejeweled,9,Diamonds in my eyes,15
midnights,bejeweled,9,"I polish up real, I polish up real nice",16
midnights,bejeweled,9,Nice,17
midnights,bejeweled,9,"Baby boy, I think I've been too good of a girl (Too good of a girl)",18
midnights,bejeweled,9,"Did all the extra credit, then got graded on a curve",19
midnights,bejeweled,9,I think it's time to teach some lessons,20
midnights,bejeweled,9,"I made you my world (Huh), have you heard? (Huh)",21
midnights,bejeweled,9,I can reclaim the land,22
midnights,bejeweled,9,And I miss you (Miss you),23
midnights,bejeweled,9,But I miss sparklin' (Nice),24
midnights,bejeweled,9,Best believe I'm still bejeweled,25
midnights,bejeweled,9,When I walk in the room,26
midnights,bejeweled,9,I can still make the whole place shimmer,27
midnights,bejeweled,9,And when I meet the band,28
midnights,bejeweled,9,"They ask, ""Do you have a man?""",29
midnights,bejeweled,9,"I could still say, ""I don't remember""",30
midnights,bejeweled,9,Familiarity breeds contempt,31
midnights,bejeweled,9,So put me in the basement,32
midnights,bejeweled,9,When I want the penthouse of your heart,33
midnights,bejeweled,9,Diamonds in my eyes,34
midnights,bejeweled,9,"I polish up real, I polish up real nice",35
midnights,bejeweled,9,Nice,36
midnights,bejeweled,9,Sapphire tears on my face,37
midnights,bejeweled,9,Sadness became my whole sky,38
midnights,bejeweled,9,But some guy said my aura's moonstone,39
midnights,bejeweled,9,Just 'cause he was high,40
midnights,bejeweled,9,And we danced all night,41
midnights,bejeweled,9,And you can try to change my mind,42
midnights,bejeweled,9,But you might have to wait in line,43
midnights,bejeweled,9,What's a girl gonna do?,44
midnights,bejeweled,9,A diamond's gotta shine,45
midnights,bejeweled,9,Best believe I'm still bejeweled,46
midnights,bejeweled,9,When I walk in the room,47
midnights,bejeweled,9,I can still make the whole place shimmer (Shimmer),48
midnights,bejeweled,9,And when I meet the band,49
midnights,bejeweled,9,"They ask, ""Do you have a man?""",50
midnights,bejeweled,9,"I could still say, ""I don't remember""",51
midnights,bejeweled,9,Familiarity breeds contempt,52
midnights,bejeweled,9,So put me in the basement,53
midnights,bejeweled,9,When I want the penthouse of your heart,54
midnights,bejeweled,9,Diamonds in my eyes,55
midnights,bejeweled,9,"I polish up real (Nice), I polish up real nice",56
midnights,bejeweled,9,And we danced all night,57
midnights,bejeweled,9,And you can try to change my mind,58
midnights,bejeweled,9,But you might have to wait in line,59
midnights,bejeweled,9,What's a girl gonna do? What's a girl gonna do?,60
midnights,bejeweled,9,I polish up nice,61
midnights,bejeweled,9,Best believe I'm still bejeweled,62
midnights,bejeweled,9,When I walk in the room,63
midnights,bejeweled,9,I can still make the whole place shimmer,64
midnights,labyrinth,10,It only hurts this much right now,1
midnights,labyrinth,10,Was what I was thinkin' the whole time,2
midnights,labyrinth,10,"Breathe in, breathe through, breathe deep, breathe out",3
midnights,labyrinth,10,I'll be gettin' over you my whole life,4
midnights,labyrinth,10,You know how scared I am of elevators,5
midnights,labyrinth,10,Never trust it if it rises fast,6
midnights,labyrinth,10,It can't last,7
midnights,labyrinth,10,"Uh-oh, I'm fallin' in love",8
midnights,labyrinth,10,"Oh no, I'm fallin' in love again",9
midnights,labyrinth,10,"Oh, I'm fallin' in love",10
midnights,labyrinth,10,I thought the plane was goin' down,11
midnights,labyrinth,10,How'd you turn it right around?,12
midnights,labyrinth,10,It only feels this raw right now,13
midnights,labyrinth,10,Lost in the labyrinth of my mind,14
midnights,labyrinth,10,"Break up, break free, break through, break down",15
midnights,labyrinth,10,You would break your back to make me break a smile,16
midnights,labyrinth,10,You know how much I hate,17
midnights,labyrinth,10,That everybody just expects me to bounce back,18
midnights,labyrinth,10,Just like that,19
midnights,labyrinth,10,"Uh-oh, I'm fallin' in love",20
midnights,labyrinth,10,"Oh no, I'm fallin' in love again",21
midnights,labyrinth,10,"Oh, I'm fallin' in love",22
midnights,labyrinth,10,I thought the plane was goin' down,23
midnights,labyrinth,10,How'd you turn it right around?,24
midnights,labyrinth,10,"Uh-oh, I'm fallin' in love",25
midnights,labyrinth,10,"Oh no, I'm fallin' in love again",26
midnights,labyrinth,10,"Oh, I'm fallin' in love",27
midnights,labyrinth,10,I thought the plane was goin' down,28
midnights,labyrinth,10,How'd you turn it right around?,29
midnights,labyrinth,10,"Uh-oh, I'm fallin' in love",30
midnights,labyrinth,10,"Oh no, I'm fallin' in love again",31
midnights,labyrinth,10,"Oh, I'm fallin' in love",32
midnights,labyrinth,10,I thought the plane was goin' down,33
midnights,labyrinth,10,How'd you turn it right around?,34
midnights,labyrinth,10,"Uh-oh, I'm fallin' in love",35
midnights,labyrinth,10,"Oh no, I'm fallin' in love again",36
midnights,labyrinth,10,"Oh, I'm fallin' in love",37
midnights,labyrinth,10,I thought the plane was goin' down,38
